7.106576997063950019e-02,9.289342300293604859e-01
8.318255740769955886e-02,9.168174425923004689e-01
1.058501329860803419e-01,8.941498670139196303e-01
1.356795061253620871e-01,8.643204938746379407e-01
1.686741481918291596e-01,8.313258518081708681e-01
2.018868628240130247e-01,7.981131371759869753e-01
2.338201047840778035e-01,7.661798952159222242e-01
2.638553032878898641e-01,7.361446967121101359e-01
2.916985228877608249e-01,7.083014771122391195e-01
3.171425982208875283e-01,6.828574017791124717e-01
3.400076783672979497e-01,6.599923216327020503e-01
3.601327634426325086e-01,6.398672365573674359e-01
3.773758333607221127e-01,6.226241666392778873e-01
3.916149131100504777e-01,6.083850868899495223e-01
4.027491853305629754e-01,5.972508146694370801e-01
4.106989801803398454e-01,5.893010198196602101e-01
4.154025047762611722e-01,5.845974952237388278e-01
4.167978795157774030e-01,5.832021204842225970e-01
4.150005698835375623e-01,5.849994301164624932e-01
4.098993381760296928e-01,5.901006618239703627e-01
4.015592153738711256e-01,5.984407846261288189e-01
3.900431552380334566e-01,6.099568447619665434e-01
3.754294119003052654e-01,6.245705880996947901e-01
3.578149288833499808e-01,6.421850711166500192e-01
3.373180653624767711e-01,6.626819346375232289e-01
3.140898644900679271e-01,6.859101355099320729e-01
2.883520827215855231e-01,7.116479172784144769e-01
2.604875849072869065e-01,7.395124150927130380e-01
2.311653753511579701e-01,7.688346246488420022e-01
2.012351913373814360e-01,7.987648086626185640e-01
1.709760003184913335e-01,8.290239996815086387e-01
1.396522158430944793e-01,8.603477841569054929e-01
1.075067380287620528e-01,8.924932619712379056e-01
7.707530500311023103e-02,9.229246949968897828e-01
5.017028990059366894e-02,9.498297100994063102e-01
2.806918580241761149e-02,9.719308141975824267e-01
1.235218622056705358e-02,9.876478137794328926e-01
2.703057324222251506e-03,9.972969426757777311e-01
7.337657932397336023e-04,9.992662342067603065e-01
5.264427452256070393e-04,9.994735572547743807e-01
