4.523421175107333325e-01,5.844902646787650952e-02,6.327302194581298223e-02,6.431816092181345812e-03,4.634113668570771088e-02,3.990446004342732556e-01
4.523431117450537609e-01,5.845740511301657227e-02,6.327297075157500839e-02,6.434624047215269788e-03,4.634153558822356328e-02,3.990403618677308417e-01
4.523453445870860290e-01,5.847165598784696827e-02,6.327216569733944140e-02,6.441365800721675708e-03,4.634152764536797475e-02,3.990340671815759688e-01
4.523495847795157010e-01,5.848736112162711970e-02,6.326968386348383322e-02,6.452052924891141759e-03,4.633982898457431748e-02,3.990301982640029332e-01
4.523569017075911858e-01,5.850196021512540923e-02,6.326521313704845662e-02,6.465609965491636926e-03,4.633637666129540589e-02,3.990300923161700930e-01
4.523666040376085329e-01,5.851783720482872653e-02,6.325884166620751592e-02,6.481469321741115640e-03,4.633254724771233152e-02,3.990293142325100906e-01
4.523761609894244029e-01,5.853700805855266420e-02,6.325110213445767071e-02,6.501213384047048113e-03,4.632935007071249667e-02,3.990291499014695931e-01
4.523833038465129297e-01,5.855579582504183422e-02,6.324207360495294472e-02,6.525881379855081287e-03,4.632459978936268041e-02,3.746686511778610784e-01
4.523855049423567420e-01,5.856766879431377776e-02,6.322843892277507649e-02,6.550301026762976077e-03,4.631353083300015355e-02,3.424402924745136301e-01
4.523879218737778540e-01,8.081526799654700777e-02,6.321440259946081719e-02,6.574647520595047409e-03,4.630313835416938889e-02,2.818904753194539925e-01
4.523864315471571862e-01,1.733775401056032450e-01,6.319898737082875473e-02,6.597070779850906092e-03,4.629507644970286273e-02,1.801571142437116413e-01
4.523780592484735186e-01,2.328878184414488739e-01,6.318113279026711659e-02,6.619292027772832356e-03,8.284192713771530714e-02,8.201023186685864330e-02
4.523616733222096120e-01,2.328909777399535419e-01,6.315273188751310829e-02,6.630581388938780463e-03,1.364948818026165689e-01,7.545832324350179587e-02
4.523575220220077409e-01,2.328916895047050406e-01,6.312673676879819451e-02,6.634132499640910292e-03,1.789188320376970398e-01,7.546205566675462384e-02
3.706108158921047058e-01,2.632823727312789130e-01,6.309979588263037176e-02,6.625046262953950167e-03,2.373924504597570706e-01,7.545585951694018523e-02
2.348184351062104491e-01,3.199419589618733850e-01,6.307205757819317471e-02,5.089800399744735110e-02,2.429942711558205626e-01,7.544751423275133928e-02
1.111094476869250031e-01,3.199470077226030384e-01,6.304016458816874557e-02,1.491385908077206557e-01,2.429898754673830985e-01,7.544427082874693991e-02
4.247075125006508772e-02,3.199523181142387429e-01,6.300879147016177906e-02,2.096803773344983746e-01,2.429854821119323272e-01,7.544820588936977657e-02
4.249671797019870939e-02,3.199673674355145159e-01,6.298560041356963957e-02,2.104304391278403463e-01,2.429861545931782663e-01,7.545947810307555847e-02
4.251617975512515107e-02,3.199889314456214606e-01,6.296492652503171694e-02,2.104213768325694234e-01,2.429821590637824269e-01,7.547135980365923813e-02
4.252574117219321687e-02,3.200130844920801021e-01,6.294623717329980717e-02,2.164342290844953609e-01,2.429731370012325753e-01,7.548611988464512534e-02
4.253272957951161753e-02,3.200366396124011970e-01,6.292911555228733467e-02,2.335955775109455623e-01,2.429620270385270120e-01,7.550303066306421340e-02
4.253993607522584680e-02,3.200633174864737640e-01,6.291484798715242521e-02,2.557208308439578581e-01,2.429511594075226544e-01,7.551828506321899004e-02
4.254217858634957300e-02,3.200957497466064283e-01,6.290499132752071232e-02,2.651623765833844848e-01,2.429445869547438019e-01,7.552860016508147756e-02
4.253442560103576353e-02,3.201247230648938125e-01,6.289236915598248046e-02,2.651733175780499052e-01,2.429435341351720012e-01,7.552982302155598904e-02
4.252692397588326428e-02,3.201441436840796739e-01,6.287282190655857361e-02,2.651784003757960972e-01,2.429502436016172939e-01,9.846039454299168603e-02
4.252590583367157201e-02,3.201519635389803442e-01,6.284804718539400981e-02,2.651731534045222438e-01,1.913926547319269311e-01,1.594235736993681041e-01
1.412814662542290212e-01,3.201608847166158012e-01,6.316517735528416611e-02,2.651683578858441970e-01,5.590045282005894761e-02,1.594220469032427423e-01
1.876065575365251092e-01,3.201625861087932789e-01,8.335492857002123335e-02,2.651607975224921643e-01,0.000000000000000000e+00,1.594173090886416289e-01
1.876145919876281987e-01,3.201565213590483183e-01,1.028268852713207504e-01,2.651558756421735774e-01,0.000000000000000000e+00,1.594127013796925174e-01
1.876301871165957647e-01,3.201473177615057897e-01,1.077043170849637660e-01,2.651554023514645642e-01,0.000000000000000000e+00,1.594134625685019180e-01
1.876387857403593318e-01,3.201350492050066832e-01,1.077099671714882856e-01,2.651495375304306346e-01,0.000000000000000000e+00,1.594113997736322230e-01
1.876291449454244864e-01,2.903353768984686112e-01,1.077186210717177572e-01,2.651388204592675657e-01,0.000000000000000000e+00,1.594047960057011493e-01
1.941230826729316294e-01,2.470461764397236248e-01,1.077322207935571680e-01,2.651316843428935255e-01,0.000000000000000000e+00,1.594010127282398104e-01
2.188388708429382934e-01,1.954048279770360941e-01,1.077455027307289842e-01,2.651255032725512439e-01,0.000000000000000000e+00,1.594020594268555358e-01
2.494800736784550110e-01,1.464353073969951458e-01,1.077593813177943616e-01,2.651175964610149594e-01,0.000000000000000000e+00,1.594099213332191844e-01
2.766410354812842143e-01,1.085483915429007740e-01,1.077743312939591080e-01,2.651097151429580023e-01,0.000000000000000000e+00,1.594224780963496291e-01
2.794492102080094464e-01,8.059280246537853243e-02,1.077898401168269488e-01,3.018271892905622922e-01,0.000000000000000000e+00,1.594378525287221404e-01
2.902903654685350388e-01,8.060483561713130407e-02,1.078040181610925435e-01,3.831316688362562672e-01,0.000000000000000000e+00,8.269799925223443593e-02
2.970248260314257149e-01,8.061092015312394665e-02,1.078182185501191104e-01,4.365180111987833622e-01,0.000000000000000000e+00,1.437079707303522786e-03
2.970228399295400945e-01,8.061372080775956739e-02,1.078271316192031121e-01,4.365111130317732013e-01,0.000000000000000000e+00,1.455081544056955950e-03
2.970183827758248185e-01,8.061793325861155157e-02,8.404391851453060780e-02,4.365056379525574237e-01,0.000000000000000000e+00,1.466880333292442089e-03
