5.549705181080856198e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.232220400241780950e-01,2.707245647531143426e-02,2.967337728598689051e-01
5.541639728440445056e-01,0.000000000000000000e+00,7.411912441838358102e-03,9.851500653418582276e-02,4.003895142195788154e-02,3.019453024978110411e-01
5.527934749330077890e-01,0.000000000000000000e+00,3.442609213918435690e-02,5.821099581591443473e-02,4.709030703283957620e-02,3.096382816522833537e-01
5.512630979239876439e-01,0.000000000000000000e+00,7.423029139459866310e-02,1.947123835052930532e-02,4.204706337235425417e-02,3.154664286774038762e-01
5.450211433488789670e-01,0.000000000000000000e+00,1.168257277440745701e-01,0.000000000000000000e+00,2.551781559656891504e-02,3.154903736772290967e-01
5.241025843012119267e-01,2.998409251480926851e-02,1.471628766485159334e-01,0.000000000000000000e+00,4.637717862665434281e-03,2.957798195935762986e-01
4.908444485534302348e-01,8.842676179597952490e-02,1.640707270748889279e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.587319071498250245e-01
4.506413530056396777e-01,1.674709002821229420e-01,1.714114003228083272e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.126993360003796296e-01
4.071480018539416768e-01,2.557632679078652438e-01,1.734835965688315829e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.662472162224760130e-01
3.556576564380248828e-01,3.341346048460679952e-01,1.661685289662205300e-01,0.000000000000000000e+00,2.516854858510435278e-02,1.203507629541669677e-01
2.980789546170016235e-01,3.928200541497652298e-01,1.488757137248936935e-01,0.000000000000000000e+00,7.996200816543697076e-02,8.183629565771348424e-02
2.402894208228174011e-01,4.301050966472220738e-01,1.263251684605890268e-01,0.000000000000000000e+00,1.453710679820519325e-01,5.925403030504911017e-02
1.876938609424225468e-01,4.477736119630061906e-01,1.023301698985902980e-01,0.000000000000000000e+00,2.058737808627631727e-01,5.757840576784568204e-02
1.444433246963398865e-01,4.503948971878686258e-01,7.979764854791457362e-02,0.000000000000000000e+00,2.525034004939098464e-01,7.364737120691321193e-02
1.069588716036166259e-01,4.365606894388786574e-01,5.505286297729973521e-02,2.193147167977843245e-02,2.770034750179026228e-01,1.021602658516776591e-01
7.627495012513274553e-02,4.058443232214944962e-01,3.060119670523840651e-02,6.639119747484588385e-02,2.820950175634499013e-01,1.379411443984380758e-01
5.355033365355935104e-02,3.613071856907076884e-01,1.052159884361640596e-02,1.198545282877513385e-01,2.777075421777230879e-01,1.760656364120614104e-01
4.018205795985260731e-02,3.073194306113780083e-01,0.000000000000000000e+00,1.727694502815130817e-01,2.658455886561695292e-01,2.127725685526293820e-01
3.613863625696953075e-02,2.494939920957268686e-01,0.000000000000000000e+00,2.187460501348069686e-01,2.496742896592840655e-01,2.449901939207638768e-01
3.300601915611087872e-02,1.996387422049821225e-01,0.000000000000000000e+00,2.584188326937429947e-01,2.333353246038824269e-01,2.748284254804806981e-01
3.089057118587593825e-02,1.660641471744527253e-01,0.000000000000000000e+00,2.893710881403452895e-01,2.133000780073428249e-01,3.001057363484793683e-01
3.094895889441868012e-02,1.556589566457947382e-01,0.000000000000000000e+00,3.100522250336268382e-01,1.848169145177072925e-01,3.186819842562756966e-01
4.012783158745049372e-02,1.698713564961140954e-01,0.000000000000000000e+00,3.190453261161690368e-01,1.438121996372910827e-01,3.273179850314381634e-01
5.384262817711691490e-02,2.097140354344940727e-01,4.732868926561096395e-03,3.161708357599007924e-01,9.086747130070274570e-02,3.253882864506758010e-01
7.033870645168428803e-02,2.691613457444978486e-01,1.455225980733535797e-02,2.990562791308274959e-01,3.699951349669777789e-02,3.111840032376200771e-01
8.751496503229584667e-02,3.352078345761168587e-01,2.549011544559927345e-02,2.682561658142936789e-01,5.071046870234094915e-04,2.847998011306178689e-01
1.040083842625929844e-01,3.914881462881801277e-01,3.308824119528298163e-02,2.255896512753153560e-01,0.000000000000000000e+00,2.484795972384977181e-01
1.283138194703200563e-01,4.317796685723588879e-01,4.406838985934659336e-02,1.837144797332189161e-01,0.000000000000000000e+00,2.151525818067339668e-01
1.605536835210456814e-01,4.462890043518310534e-01,5.805737380980353218e-02,1.479944924487934521e-01,0.000000000000000000e+00,1.901068739671242236e-01
1.985062530118996416e-01,4.336887198429332790e-01,7.303369091902431331e-02,1.218968061707178530e-01,0.000000000000000000e+00,1.759105919665703566e-01
2.400353226377741345e-01,3.937025998639282487e-01,8.705487173912720977e-02,1.083829490626093406e-01,0.000000000000000000e+00,1.735648592078161134e-01
2.825769646479470154e-01,3.359556769962472322e-01,9.738982041698256154e-02,1.074733451021049196e-01,0.000000000000000000e+00,1.785595645216893623e-01
3.229328550989460367e-01,2.729364856741128276e-01,1.005694001176476865e-01,1.164729335288572226e-01,0.000000000000000000e+00,1.877555751367709913e-01
3.571280063656785964e-01,2.162490749786673827e-01,9.701625863582832854e-02,1.355491962526049199e-01,0.000000000000000000e+00,1.940326481614197407e-01
