0.000000000000000000e+00,8.121409409311795293e-05,9.999370032561460953e-01,6.945731867477348728e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.182214424548185027e-04,9.998963835575735981e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.315559531233354397e-03,9.986986139696996112e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.666271038570010493e-03,9.963482486806266580e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.030494444326244180e-03,9.929845162435170236e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.153059443135952267e-02,9.884836794681265415e-01,5.508428241823001264e-07,0.000000000000000000e+00
0.000000000000000000e+00,1.713935163025432848e-02,9.828735510091625160e-01,1.407983315624874463e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.373012467262814937e-02,9.762813350231492882e-01,2.326685664919745411e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.136614381688183906e-02,9.686437603592158441e-01,3.332578043142910706e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.012846144991250724e-02,9.598796986182523971e-01,4.489559009821353483e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.995554142517647650e-02,9.500512838374496338e-01,5.409065213539130046e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.082126441625106128e-02,9.391853947205541786e-01,6.436155674116025971e-06,0.000000000000000000e+00
0.000000000000000000e+00,7.270265782403138866e-02,9.273004575439599551e-01,1.289557372545706672e-05,0.000000000000000000e+00
0.000000000000000000e+00,8.562649863298953112e-02,9.143618296451535565e-01,2.721814987508191497e-05,0.000000000000000000e+00
0.000000000000000000e+00,9.971085664696695272e-02,9.002401503618413514e-01,5.861005147909406182e-05,0.000000000000000000e+00
3.169397133429934622e-06,1.149500269503333227e-01,8.850039099736607406e-01,4.983539226492024590e-05,3.146404070673728528e-06
