0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.105313950648384613e-02,6.601912175043220254e-02,1.610165228241828006e-01,6.658323967771148100e-01,1.602100563991426183e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.325863951311209144e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.105677180304035112e-02,6.602401486155211330e-02,1.609895383289982329e-01,6.658370468626398919e-01,1.602693382754135851e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.334026501925481129e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.101219247405087365e-02,6.603719574558725158e-02,1.609641729972729196e-01,6.658468383612744512e-01,1.604838135261983309e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.348833608702251642e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.097545793425816651e-02,6.605390845324844717e-02,1.609785852622093727e-01,6.658560839070225557e-01,1.607202755807178932e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.361548128765889671e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.097301132919786981e-02,6.603518476429480477e-02,1.609980027273008041e-01,6.658403405070684178e-01,1.604748450609485427e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.339520925987889133e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.953474656317641042e-03,9.124201593994718529e-02,6.603310602219750192e-02,1.466622609868502569e-01,6.658489590576512906e-01,1.534718559895635083e-02,0.000000000000000000e+00,1.312121689960356503e-02,3.335061526251281543e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.426176624041515212e-02,6.608588718137815843e-02,7.077452767944947265e-02,1.146989492625433427e-01,6.658374034247963591e-01,8.464203063349632836e-03,0.000000000000000000e+00,3.823573320268857517e-02,5.192462300331349319e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.879358023871323169e-02,2.859157053786530109e-02,8.103294055426270293e-02,7.595112757867975017e-02,6.658231228489130960e-01,7.748167005622493171e-03,0.000000000000000000e+00,5.564633048247247249e-02,9.902108681694273690e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.228154984178252002e-01,0.000000000000000000e+00,9.403328335461823284e-02,4.169041347059070785e-02,6.658119827813882008e-01,7.778027444972514422e-03,0.000000000000000000e+00,5.566284937863040516e-02,1.553081860374366623e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.502628811107201423e-01,0.000000000000000000e+00,9.670046834748226294e-02,1.132750489237285482e-02,6.657901272873260057e-01,7.799460817662163918e-03,0.000000000000000000e+00,5.567271078827432107e-02,1.553247864015308566e-02,0.000000000000000000e+00
