0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
2.303518242796538940e-01,7.696481757203461616e-01
4.499652737592785279e-01,5.500347262407214721e-01
5.905522465448247438e-01,4.094477534551752562e-01
6.760139698153252441e-01,3.239860301846747559e-01
7.240499076337350015e-01,2.759500923662649985e-01
7.476087184420099341e-01,2.523912815579900659e-01
7.560010799381096103e-01,2.439989200618903897e-01
7.557655872812588660e-01,2.442344127187411340e-01
7.513482287676551685e-01,2.486517712323448315e-01
7.456369744670013899e-01,2.543630255329986101e-01
7.403813409927211264e-01,2.596186590072788736e-01
7.365194653266453617e-01,2.634805346733546383e-01
7.344304063803607230e-01,2.655695936196392770e-01
7.341260246400118650e-01,2.658739753599881350e-01
7.353942669107006447e-01,2.646057330892993553e-01
7.379036788633879240e-01,2.620963211366120760e-01
7.412773101667616826e-01,2.587226898332383174e-01
7.451427742442566782e-01,2.548572257557433218e-01
7.491640270096213694e-01,2.508359729903786306e-01
7.530594056552762927e-01,2.469405943447237073e-01
7.566095978165171543e-01,2.433904021834828457e-01
7.596584750330759306e-01,2.403415249669240694e-01
7.621091060392735095e-01,2.378908939607264905e-01
7.639167498878369766e-01,2.360832501121630234e-01
7.650802023270668606e-01,2.349197976729331394e-01
7.656325186185811704e-01,2.343674813814188296e-01
7.656318509446122800e-01,2.343681490553877200e-01
7.651529089308429787e-01,2.348470910691570213e-01
7.642793692006205619e-01,2.357206307993794381e-01
7.630974169508251137e-01,2.369025830491748863e-01
7.616904930728020107e-01,2.383095069271979893e-01
7.601352388347980549e-01,2.398647611652019451e-01
7.584985718819083900e-01,2.415014281180916100e-01
7.568357880944247551e-01,2.431642119055752449e-01
7.551895600513038875e-01,2.448104399486961125e-01
7.535896912323396535e-01,2.464103087676603465e-01
7.520534828984420939e-01,2.479465171015579061e-01
7.505865753961504794e-01,2.494134246038495206e-01
7.491841354123591756e-01,2.508158645876408244e-01
7.478322737518360297e-01,2.521677262481639703e-01
7.465095931498743065e-01,2.534904068501256935e-01
7.451887813591195897e-01,2.548112186408804103e-01
7.438381804159485133e-01,2.561618195840514867e-01
7.424232779791053449e-01,2.575767220208946551e-01
7.409080804811476462e-01,2.590919195188523538e-01
7.392563402849818832e-01,2.607436597150181168e-01
7.374326198896533624e-01,2.625673801103466376e-01
7.354031854662301804e-01,2.645968145337698196e-01
7.331367295925457217e-01,2.668632704074542783e-01
7.306049290961110776e-01,2.693950709038889224e-01
7.277828484943819065e-01,2.722171515056180935e-01
7.246492027967754712e-01,2.753507972032245288e-01
7.211864955241169550e-01,2.788135044758830450e-01
7.173810489097949272e-01,2.826189510902050728e-01
7.132229434882702002e-01,2.867770565117297998e-01
7.087058838531852256e-01,2.912941161468147744e-01
7.038270063902895002e-01,2.961729936097104998e-01
6.985866434311018836e-01,3.014133565688981164e-01
6.929880566413580967e-01,3.070119433586419033e-01
6.870371506698076391e-01,3.129628493301923609e-01
6.807421762434070489e-01,3.192578237565929511e-01
6.741134300815826430e-01,3.258865699184173570e-01
6.671629572780481965e-01,3.328370427219518035e-01
6.599042602213136544e-01,3.400957397786863456e-01
6.523520167347008902e-01,3.476479832652991098e-01
6.445218089206602441e-01,3.554781910793397559e-01
6.364298632271018219e-01,3.635701367728981781e-01
6.280928014995228459e-01,3.719071985004771541e-01
6.195274022439540840e-01,3.804725977560459160e-01
6.107503709961125127e-01,3.892496290038874873e-01
6.017781185437147684e-01,3.982218814562852316e-01
5.926265457793488123e-01,4.073734542206511877e-01
5.833108341476199721e-01,4.166891658523800279e-01
5.738452409744044802e-01,4.261547590255955198e-01
5.642428994298396283e-01,4.357571005701603717e-01
5.545156234540328244e-01,4.454843765459671756e-01
5.446737186772968586e-01,4.553262813227031414e-01
5.347258011855939852e-01,4.652741988144060148e-01
5.246786269238686851e-01,4.753213730761313149e-01
5.145369355940661027e-01,4.854630644059338973e-01
5.043033141083338444e-01,4.956966858916661556e-01
4.939780859898115772e-01,5.060219140101884783e-01
4.835592345829370364e-01,5.164407654170629636e-01
4.730423695344027069e-01,5.269576304655972931e-01
4.624207477068352223e-01,5.375792522931648332e-01
4.516853614640999881e-01,5.483146385359000119e-01
4.408251090562975150e-01,5.591748909437024295e-01
4.298270635519236826e-01,5.701729364480763174e-01
4.186768582871010502e-01,5.813231417128990053e-01
4.073592079711464420e-01,5.926407920288535580e-01
3.958585851556216118e-01,6.041414148443784438e-01
3.841600714657433802e-01,6.158399285342566198e-01
3.722504013898924047e-01,6.277495986101075953e-01
3.601192130369930133e-01,6.398807869630069867e-01
3.477605144349769639e-01,6.522394855650230916e-01
3.351743648385999697e-01,6.648256351614000303e-01
3.223687570884090081e-01,6.776312429115909364e-01
3.093616680021130660e-01,6.906383319978869340e-01
2.961832174523860717e-01,7.038167825476139283e-01
2.828778411533603987e-01,7.171221588466396568e-01
2.695063347589119473e-01,7.304936652410880527e-01
2.561475645990917149e-01,7.438524354009082851e-01
