1.841646844939318350e-01,0.000000000000000000e+00,8.158469412589752778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.505055312848261551e-01,0.000000000000000000e+00,4.495490935456132875e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719847828338158247e-01,0.000000000000000000e+00,8.280097974306904751e-01,0.000000000000000000e+00,4.240839432226828999e-05,0.000000000000000000e+00
1.670978562501130305e-01,0.000000000000000000e+00,8.328766723271440187e-01,0.000000000000000000e+00,4.778470367406778769e-05,7.106786981028830858e-06
3.481903222333517789e-01,0.000000000000000000e+00,6.347855657006586938e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.706277164248733852e-02
3.907290507761723014e-02,0.000000000000000000e+00,1.778323121404175452e-04,1.130639625758567855e-07,0.000000000000000000e+00,9.607776229349460628e-01
9.846202508680154501e-04,5.441791647700290437e-06,0.000000000000000000e+00,2.738806317313266877e-05,0.000000000000000000e+00,9.990313517855615721e-01
2.232659581168630336e-01,9.695276910869766935e-07,0.000000000000000000e+00,5.529102808153701877e-04,0.000000000000000000e+00,7.762161389840702697e-01
6.693919733150848206e-01,5.471918250099540564e-04,0.000000000000000000e+00,2.645543330810135041e-01,0.000000000000000000e+00,6.554921191286179616e-02
9.497335991059948634e-01,1.898120290750371581e-03,0.000000000000000000e+00,4.756559600275858668e-02,0.000000000000000000e+00,8.474783298554510380e-04
4.355046955019762911e-01,5.606803411727151465e-01,0.000000000000000000e+00,2.431873300700440436e-03,0.000000000000000000e+00,1.424233130186489419e-03
9.243313346514345176e-04,9.978395387309958453e-01,0.000000000000000000e+00,2.854216237297334475e-04,0.000000000000000000e+00,9.881566176626309112e-04
9.849544438300240901e-02,1.431897772428278592e-01,0.000000000000000000e+00,7.577793092145718168e-01,0.000000000000000000e+00,5.747127897776205903e-04
9.300832068782417528e-01,6.117078562819465697e-04,0.000000000000000000e+00,6.910843835193518359e-02,0.000000000000000000e+00,2.352168287032508026e-04
9.993588253661018772e-01,6.734333878139023852e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.997767330140322484e-01,2.704977176636001192e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.984014097941518173e-01,1.653961229892447760e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.206092689201452547e-05,0.000000000000000000e+00
7.040228152472494116e-01,2.960374725600710133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.381296986201787311e-05,0.000000000000000000e+00
5.872933514439714342e-01,4.045405270969003042e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.241211695029398640e-03,0.000000000000000000e+00
