0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.810016718652336709e-01,0.000000000000000000e+00,6.732808926970510616e-03,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.982030073736883891e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.441213418729107909e-01,1.000000000000000000e+00,2.473271353429419561e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.809625916327433526e-01,1.727794299131118691e-02,0.000000000000000000e+00,2.080806784330168080e-01,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.991371388944976228e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.972241494123490479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.978274343241637645e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.926683554391934949e-01,9.972223113372553627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.227281345273338162e-04
0.000000000000000000e+00,8.664876415842487356e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.216277424028445325e-01,9.972223088037989180e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.065572520267212275e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.056885086253809396e-04,9.972223088038260075e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.166402278644064483e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.972223088038263406e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.181218988359911820e-01,0.000000000000000000e+00,2.373581141578207931e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.972223088037942551e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.191638403985829237e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.972223088037956984e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
