0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.262226102458398280e-01,0.000000000000000000e+00,2.520897138807141058e-01,2.217023731194871505e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.088730398414905709e-01,0.000000000000000000e+00,1.721334330598619589e-03,4.894083805947029298e-01,0.000000000000000000e+00
5.251082139741607786e-05,0.000000000000000000e+00,1.166047202554841306e-04,6.012920149518261592e-01,3.007625707175142545e-04,5.025136458339084944e-07,3.981119612658530760e-01,1.390316793167063118e-04
9.502717137475779230e-05,1.721815144808625311e-02,1.432012177692618449e-05,5.321416565671869270e-01,1.341129306932093562e-02,3.137138935751479811e-05,4.364094419381644441e-01,6.765394410139070154e-04
1.245907854970501605e-04,1.040737275037976334e-01,0.000000000000000000e+00,5.454469101515398988e-01,1.417065213271918520e-02,1.282175539107697215e-01,2.072460755279764699e-01,7.321663080624614146e-04
6.271835581814737140e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.425368868705054930e-03,0.000000000000000000e+00,4.755724431182629108e-01,5.226753950289383388e-01,2.720994477292024930e-04
4.758054545479625450e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.079350934645136213e-03,0.000000000000000000e+00,5.613326763955472920e-01,4.375058187831730727e-01,4.303670500902689227e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.526314151811417068e-04,0.000000000000000000e+00,6.708337634033044727e-01,3.283264954741266228e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.714922871872253944e-04,0.000000000000000000e+00,4.093346980458318907e-01,5.902096993923658941e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.402278258472833118e-04,0.000000000000000000e+00,2.301641094277930011e-01,7.694139280295269057e-01,0.000000000000000000e+00
1.554258138008203076e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.558224973850376139e-04,0.000000000000000000e+00,5.065417380411514284e-05,9.989924523246200838e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.451300342294407045e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.095035144381485366e-05,9.999759237300132053e-01,0.000000000000000000e+00
2.608899462827220505e-05,0.000000000000000000e+00,8.320276141176614356e-06,2.269414801129782007e-06,0.000000000000000000e+00,2.182290464478853470e-04,9.997572266834824362e-01,0.000000000000000000e+00
2.553096805930806109e-06,5.075040825216217688e-03,2.002426986521533539e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.725267206342669272e-05,9.946612476730296581e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.130682065389887143e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.518719718472933246e-04,9.977220767454166861e-01,0.000000000000000000e+00
3.235943846208061414e-02,3.773771170009199410e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.304825252066023428e-02,9.107050961624697516e-01,1.177511093735065671e-04
6.288487069858126127e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.289947024248304652e-01,3.708410114297883697e-01,1.717373611270680677e-04
4.103636668751841275e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999372598894580300e-01,5.798486260391304162e-05,1.570379493741460913e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.997787082046249996e-01,6.022851173646978867e-05,1.766816606036535780e-04
1.124879841692896216e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999265809041743003e-01,0.000000000000000000e+00,7.400539513985914029e-05
3.782962435720897280e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998665421742712889e-01,0.000000000000000000e+00,1.516121301053394502e-04
0.000000000000000000e+00,1.014171661716452592e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.997625887025582969e-01,0.000000000000000000e+00,1.409976846677377528e-04
0.000000000000000000e+00,1.218344602473941662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.781751234921061355e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.417420799814759824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.582436578110803849e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.386263013126054753e-06,4.894557354270990916e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.990348880099373829e-01,1.958963733027299647e-01,1.807700537938250452e-04
1.795784827968659701e-05,1.055244251216073790e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.892159700946371093e-01,4.106472935429085758e-01,2.744942394036411760e-05
7.660644876662093920e-03,8.551320348448110213e-05,0.000000000000000000e+00,2.825180059800902103e-05,0.000000000000000000e+00,7.059383163886312484e-01,2.850353456178419398e-01,1.261382579664132794e-03
5.264409769332473871e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.677158806701215619e-05,0.000000000000000000e+00,6.156751142449679026e-01,3.774983866494777129e-01,1.530068258089984376e-03
1.547422891199981771e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.196725411993792430e-05,0.000000000000000000e+00,6.265469825322964592e-01,3.701695627397956767e-01,1.652987914157289439e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.054380145179350800e-05,0.000000000000000000e+00,4.086159925569742835e-01,5.912840848285307871e-01,6.013635764674903696e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.461241619833353675e-05,6.745370042291136783e-05,0.000000000000000000e+00,6.596337262457943151e-05,9.998466978211963951e-01,1.315984761655345018e-05
0.000000000000000000e+00,8.014815376036127153e-04,6.187287341233109993e-05,5.301091332467032214e-07,0.000000000000000000e+00,2.063316337545550541e-05,9.991123259416616609e-01,1.870949498720147769e-07
0.000000000000000000e+00,3.668612060396938342e-04,1.760814584674684472e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.478980479944152212e-06,9.996120687648855085e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.176236179966090687e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825239934079100731e-06,9.998844421700090468e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.763259094973813413e-04,9.146982411302105825e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.929561068134029851e-05,9.998061820086361351e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.695000746300155831e-04,5.711033050539186730e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.522099216643517078e-02,9.643439721463799019e-01,1.458618993251768335e-06
0.000000000000000000e+00,2.078744754295406075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.308502998690168173e-01,1.483693760001701667e-01,3.862196051615724578e-07
