3.386755712921628025e-01,9.470175694579702208e-01,9.999528915303851351e-01,1.909266813323461931e-01,1.749357110483458211e-01
3.693727180694290069e-01,9.931683268555400179e-01,9.999291646449389726e-01,3.660102636276149103e-03,2.514891680192406498e-01
4.229968718566552432e-01,9.775796706834389838e-01,9.999070607392031018e-01,2.146156491610188774e-02,2.671408468121400648e-01
4.865521757034905748e-01,9.896470535016660408e-01,9.999019062490914767e-01,5.604573284075119177e-02,2.800806747586616630e-01
5.459455934495079932e-01,9.934973804056120850e-01,9.998692259859900400e-01,7.315329074310586085e-03,2.926721225906501744e-01
5.895915676091690871e-01,9.504462957748094354e-01,9.999660307554075755e-01,5.527467841417095171e-03,3.044633031125452138e-01
6.104630530904443519e-01,9.051170759011674116e-01,9.995969534018074310e-01,2.716008209037584775e-01,2.964864013031644485e-01
6.064543136837732273e-01,8.713360824139818606e-01,9.998545773058112873e-01,2.337324757291874555e-01,2.769923944653220893e-01
5.795541897502489714e-01,8.414517826227685404e-01,9.967516825666333791e-01,4.158292669300032718e-01,2.178791109737207021e-01
5.350279397933142000e-01,7.986471447591616535e-01,9.961503514509750801e-01,9.903521145483953347e-01,8.386962905191309992e-02
4.808567874966977462e-01,7.175416707677964023e-01,9.970264677029831990e-01,9.999869618473600230e-01,5.571076901433146336e-03
4.262153261480572386e-01,5.951019567771860252e-01,6.384733170209569986e-01,9.981703722930805878e-01,1.063102282228767931e-01
3.790336391830430030e-01,4.538475109517704498e-01,2.063914901426986900e-02,9.999889561476025257e-01,3.137859585424283004e-01
3.445366205849896835e-01,3.224236987471649774e-01,1.100599974967440831e-02,9.993500091232422333e-01,4.774520328988576812e-01
3.249080687130114220e-01,2.284163836430984362e-01,6.777736724064247278e-03,9.999895702212489024e-01,4.932042596514398247e-01
3.195675040807769984e-01,1.889918860469103901e-01,2.232692365387329431e-03,9.999901156879678066e-01,3.439175100164108545e-01
3.261487414818098340e-01,2.018584573794069970e-01,1.255499620188655187e-03,9.973175336353787834e-01,8.850622420259597611e-02
3.416834721623828175e-01,2.476476041464866773e-01,1.903223930243831295e-03,9.999773621860307271e-01,2.580282586908983489e-01
3.634529354948641267e-01,3.008895486243328143e-01,1.468344122763974450e-03,9.995116527203637968e-01,8.908999410136474173e-03
3.893273725216582770e-01,3.428436869540070764e-01,4.473127043422586158e-01,5.160323522881039571e-01,3.975112248666637024e-03
4.175445121602732734e-01,3.684973851649520626e-01,8.967781198264502818e-01,9.962858758521581093e-01,2.385238379435445644e-01
4.462400665475748096e-01,3.819674544446052256e-01,9.942638486822900079e-01,5.975404371633562528e-01,3.917987014289731756e-02
4.734684013973110561e-01,3.936665977961254503e-01,9.971305303447357549e-01,5.907475574150883313e-01,1.544425724245702125e-01
4.977335552308864708e-01,4.055046142547844013e-01,9.975840893693600497e-01,1.726083759462929967e-01,1.555341020789186290e-01
5.179881459069457517e-01,4.144358494712103158e-01,9.976841290885826163e-01,7.163654146778237336e-03,1.271787083059491286e-01
5.333866761588110794e-01,4.183425046918448631e-01,9.976660930177153608e-01,2.774690821274931884e-02,9.547365559252496414e-02
5.432711819117215235e-01,4.168047238690638645e-01,9.976540306074986875e-01,1.348793675979965273e-02,7.340366228548123040e-02
5.472397486330276006e-01,4.110900093967672642e-01,9.976441451614790346e-01,1.545046382264186197e-02,6.270107338803451724e-02
5.452167290536534816e-01,4.029974639053258145e-01,9.976329695432820666e-01,2.467163437926201547e-02,6.067384479248067591e-02
5.374824096583670219e-01,3.938810664372184855e-01,9.976170388047150839e-01,4.987061561546768385e-02,6.598361894527998706e-02
5.246406961243210709e-01,3.844823447408677319e-01,9.976010517563904667e-01,2.408843711688009662e-02,7.747235168624237722e-02
5.075432143827506293e-01,3.754230115730160522e-01,9.975995376825977923e-01,3.735440136016258267e-02,8.919790364568234986e-02
4.872078486369406658e-01,3.670771922277678567e-01,9.977190776348273671e-01,1.460338147680100285e-01,9.191230124945294622e-02
4.647494468953601299e-01,3.577193071057652163e-01,9.980904375566010955e-01,5.496501743160785436e-01,8.627619564583309530e-02
4.413597432841269708e-01,3.418244050923719413e-01,9.961557891468328929e-01,7.436456861623063075e-01,8.359981979048183853e-02
4.184643878152133345e-01,3.104757753852255275e-01,9.690911853550168154e-01,9.919323615609023648e-01,1.384308360604659394e-01
3.977419880766234761e-01,2.649758796055833865e-01,2.953781317515845606e-01,9.916556540670532494e-01,2.629839855167320217e-01
3.807812840399570908e-01,2.166701333773857208e-01,9.824309383518857117e-03,9.860185980480229428e-01,4.175816943368975132e-01
3.688198958421576301e-01,1.775780038407076267e-01,1.228075093808839169e-02,9.572112774223042742e-01,5.547833931760959292e-01
3.626527028556685295e-01,1.560531701082767120e-01,1.361477768889344034e-02,9.400627436118423885e-01,6.344779499345506446e-01
3.626527123075435344e-01,1.560531149291055908e-01,1.361302702975455796e-02,9.400620622246107505e-01,6.344792547030987384e-01
